d0	d7	d21
ENSMUSG00000039523	1.06642285564108	-0.916691179208727	-0.149731676432356
ENSMUSG00000020649	-1.14088445926101	0.724672537814505	0.416211921446507
ENSMUSG00000020788	1.15457570034589	-0.56258362873515	-0.591992071610744
ENSMUSG00000021775	-1.10924801095746	0.276817170357306	0.832430840600157
ENSMUSG00000049641	-1.01497932411668	0.984315341643386	0.0306639824732901
ENSMUSG00000045128	-1.15443779709483	0.598550318545338	0.555887478549492
ENSMUSG00000041431	-0.620307647906577	1.15360732976227	-0.53329968185569
ENSMUSG00000040648	1.14406663870446	-0.707435109047252	-0.436631529657205
ENSMUSG00000034354	1.04850256905284	-0.943156729725215	-0.105345839327617
ENSMUSG00000023232	-0.899325578849355	1.0768869339061	-0.177561355056746
ENSMUSG00000073557	1.12220679491092	-0.3255425091658	-0.796664285745126
ENSMUSG00000054196	-1.15175008341765	0.504434093992766	0.64731598942489
ENSMUSG00000004508	1.07890942662756	-0.895777371659621	-0.183132054967935
ENSMUSG00000037709	1.14954928265131	-0.480422454986899	-0.669126827664405
ENSMUSG00000051879	-1.12615103484049	0.784068469900104	0.342082564940389
ENSMUSG00000057454	-1.15170423458187	0.647845290818973	0.503858943762898
ENSMUSG00000032262	-1.15099838817875	0.495486490051628	0.655511898127127
ENSMUSG00000027715	-0.413797076432893	1.14048248444286	-0.726685408009972
ENSMUSG00000031519	-1.15415688430469	0.546395958402457	0.607760925902235
ENSMUSG00000034731	1.15333268233376	-0.528006368955574	-0.625326313378191
ENSMUSG00000000567	-1.00232395709718	0.997659726551321	0.00466423054586424
ENSMUSG00000022676	-1.15332481654842	0.625462005097996	0.527862811450423
ENSMUSG00000040952	-1.10793582940422	0.835674585623804	0.272261243780422
ENSMUSG00000022324	1.06567014766537	-0.147789164516455	-0.917880983148906
ENSMUSG00000018604	1.11580399664273	-0.300538285247668	-0.815265711395065
ENSMUSG00000026100	-0.936175284423316	-0.117302721243526	1.05347800566684
ENSMUSG00000022464	-1.10320758119154	0.846899870151755	0.256307711039784
ENSMUSG00000001506	-1.14968798411694	0.667920059781831	0.481767924335112
ENSMUSG00000019907	0.960415951883264	0.0749504694828436	-1.03536642136611
ENSMUSG00000058230	1.14739341263877	-0.686018865641899	-0.461374546996865
ENSMUSG00000022801	1.12326647016844	-0.793375177223524	-0.32989129294492
ENSMUSG00000051339	1.14779290265187	-0.683114533466684	-0.464678369185182
ENSMUSG00000059291	-1.08495724527995	0.884751659754938	0.200205585525017
ENSMUSG00000027875	1.00499653749794	-0.994927420721984	-0.0100691167759596
ENSMUSG00000073700	1.1202261334244	-0.802641534102653	-0.31758459932176
ENSMUSG00000056851	-1.13709685425686	0.742496862100875	0.394599992155986
ENSMUSG00000054641	0.667178787386757	-1.14977218525777	0.482593397871021
ENSMUSG00000068220	-1.01055295342498	0.989101906225078	0.0214510471999016
ENSMUSG00000025574	-1.11880425040069	0.806804200704993	0.312000049695701
ENSMUSG00000101939	-0.664269803793436	-0.485825501072871	1.15009530486631
ENSMUSG00000033306	1.1480682775604	-0.46700880278623	-0.681059474774166
ENSMUSG00000019820	1.15043617124875	-0.661081127219042	-0.489355044029706
ENSMUSG00000042988	-1.15075597275514	0.492791556643179	0.657964416111964
ENSMUSG00000043940	1.06839675239115	-0.913535013774958	-0.154861738616193
ENSMUSG00000046352	-1.15445431918493	0.5565772519306	0.597877067254331
ENSMUSG00000029174	1.13517399130273	-0.750712654974056	-0.384461336328675
ENSMUSG00000019966	0.994648241590539	0.0106189435590295	-1.00526718514957
ENSMUSG00000030084	1.15403537589267	-0.610955327687455	-0.543080048205216
ENSMUSG00000071856	1.03761060864816	-0.957579925987181	-0.0800306826609772
ENSMUSG00000024978	1.10524005677302	-0.842159857560806	-0.263080199212212
ENSMUSG00000037805	-1.05153594664049	0.938931518048201	0.112604428592286
ENSMUSG00000058325	1.11537069883123	-0.816453881392649	-0.298916817438586
ENSMUSG00000060548	-1.09779730913341	0.238848979442556	0.858948329690851
ENSMUSG00000032289	1.1404314702309	-0.413492902445058	-0.726938567785848
ENSMUSG00000027208	-1.14336354186316	0.711466814314626	0.431896727548533
ENSMUSG00000005268	-1.083604753109	0.887273872165471	0.196330880943535
ENSMUSG00000029417	-1.15337805325589	0.528842399779923	0.624535653475971
ENSMUSG00000039787	-1.05357332613458	0.1175343755437	0.936038950590878
ENSMUSG00000029708	1.15469985600639	-0.578437082138757	-0.576262773867638
ENSMUSG00000030306	1.04066241727645	-0.953651298123182	-0.0870111191532701
ENSMUSG00000031962	-0.765626588985143	1.13138656724497	-0.365759978259825
ENSMUSG00000047786	-0.882550597922777	1.08612282479956	-0.203572226876782
ENSMUSG00000049685	-1.07520321216971	0.172973659535302	0.902229552634413
ENSMUSG00000054146	-1.10321445782669	0.256330418053413	0.846884039773282
ENSMUSG00000024521	-0.927814811406297	1.05919704680345	-0.131382235397151
ENSMUSG00000061397	-0.874002110608167	-0.216520354436525	1.09052246504469
ENSMUSG00000035831	-1.15296117225085	0.631347711632888	0.521613460617966
ENSMUSG00000027306	-0.899228581986662	1.07694272810079	-0.177714146114132
ENSMUSG00000008683	-1.07441525888083	0.903573414705669	0.170841844175161
ENSMUSG00000050315	1.08842375668374	-0.210295280349431	-0.87812847633431
ENSMUSG00000042607	1.08675621970289	-0.205412595038458	-0.881343624664435
ENSMUSG00000032198	1.12442765089997	-0.789693150705452	-0.334734500194517
ENSMUSG00000025213	-1.1391753302518	0.40615671576417	0.733018614487629
ENSMUSG00000021375	1.11327415679734	-0.291183713651919	-0.822090443145427
ENSMUSG00000024048	-1.12733764788478	0.780076704450949	0.347260943433834
ENSMUSG00000084897	-1.13285849812927	0.760010543130525	0.372847954998743
ENSMUSG00000022893	1.15303668535484	-0.630182126269817	-0.522854559085012
ENSMUSG00000063661	-1.15442696853429	0.555446979252567	0.598979989281721
ENSMUSG00000074129	-1.11438294524454	0.819132283705759	0.295250661538781
ENSMUSG00000037486	1.14465809548875	-0.703928376481469	-0.440729719007279
ENSMUSG00000047675	-1.05963862076375	0.927153546308532	0.132485074455221
ENSMUSG00000001025	-1.15292507941247	0.631895570890855	0.521029508521613
ENSMUSG00000063632	-1.0485261352755	0.943124271060995	0.105401864214505
ENSMUSG00000023977	1.11277338312113	-0.823410189333439	-0.289363193787692
ENSMUSG00000078937	1.12308155456355	-0.329127640068448	-0.793953914495102
ENSMUSG00000027716	1.04182436691877	-0.0896912524150716	-0.952133114503697
ENSMUSG00000048327	-0.607039103343128	1.15418261379386	-0.547143510450731
ENSMUSG00000054203	1.13605473769453	-0.747009839277635	-0.389044898416895
ENSMUSG00000038550	-1.14657149271409	0.454835929677016	0.691735563037077
ENSMUSG00000020583	-1.14762117928999	0.463247387657231	0.684373791632759
ENSMUSG00000048232	1.15159353167979	-0.649106065010922	-0.502487466668874
ENSMUSG00000029177	-0.943392843421167	1.0483310176518	-0.104938174230638
ENSMUSG00000019731	0.841626123965972	-1.1054656020305	0.263839478064522
ENSMUSG00000027533	-1.15383077859992	0.615721326559938	0.538109452039983
ENSMUSG00000042046	1.15324721951298	-0.626779746112754	-0.526467473400225
ENSMUSG00000059898	-1.15465614548475	0.586096725474129	0.568559420010618
ENSMUSG00000007817	1.14082780315109	-0.724958208064301	-0.41586959508679
ENSMUSG00000070990	-1.11724657270222	0.811249634618374	0.305996938083849
ENSMUSG00000006058	-1.13209069332263	0.762966642028815	0.369124051293814
ENSMUSG00000025241	1.13886893193799	-0.734459212294557	-0.404409719643432
ENSMUSG00000045545	-1.0757457936179	0.174447195137962	0.901298598479936
ENSMUSG00000004473	-1.0738707901325	0.169374319086819	0.904496471045677
ENSMUSG00000033396	1.12507408230137	-0.78760643489468	-0.337467647406698
ENSMUSG00000062997	-1.11172488203644	0.826141629998413	0.285583252038034
ENSMUSG00000033453	1.15105534780461	-0.496131894935068	-0.654923452869536
ENSMUSG00000042129	1.15112124397564	-0.654236611025053	-0.496884632950583
ENSMUSG00000022510	-1.0758015660433	0.901202644941035	0.174598921102261
ENSMUSG00000032548	0.985864801894927	-1.01355985343965	0.0276950515447239
ENSMUSG00000024251	1.13953762395598	-0.731294360085921	-0.408243263870059
ENSMUSG00000022440	-1.00813927137067	0.991656968519318	0.0164823028513562
ENSMUSG00000070738	1.15360095115504	-0.620431131321382	-0.533169819833661
ENSMUSG00000029304	-1.1093354205992	0.832212649819298	0.277122770779904
ENSMUSG00000026924	1.12510001661257	-0.7875221498345	-0.337577866778074
ENSMUSG00000024660	-1.11648055526831	0.813393912295364	0.303086642972946
ENSMUSG00000045573	0.31954288854444	0.801175618153961	-1.1207185066984
ENSMUSG00000003435	0.924340694038518	-1.06149973142177	0.137159037383253
ENSMUSG00000051118	-1.10516480978203	0.84233757294603	0.262827236835998
ENSMUSG00000071415	-1.11028743244657	0.829818729672625	0.280468702773953
ENSMUSG00000079020	1.06874906915456	-0.155782973147353	-0.912966096007203
ENSMUSG00000037725	-0.906001018828621	1.07297761819424	-0.166976599365623
ENSMUSG00000031328	1.13139395813961	-0.365795044076944	-0.765598914062666
ENSMUSG00000004677	1.15072994877598	-0.65822291753485	-0.492507031241127
ENSMUSG00000061048	-1.11389662926779	0.8204359319509	0.293460697316889
ENSMUSG00000037415	1.11034880806113	-0.829663280540932	-0.280685527520196
ENSMUSG00000039470	1.11875344294238	-0.311802388333793	-0.806951054608586
ENSMUSG00000039620	1.15403387415037	-0.610992854798068	-0.543041019352303
ENSMUSG00000038244	0.81742119445212	0.297594537361926	-1.11501573181405
ENSMUSG00000005952	0.974080513193785	0.049965670150755	-1.02404618334454
ENSMUSG00000037568	-1.12330603153463	0.793251093562535	0.330054937972096
ENSMUSG00000040506	1.09298659548785	-0.869038219519026	-0.223948375968826
ENSMUSG00000048922	-0.958250100020343	1.0370834349801	-0.0788333349597568
ENSMUSG00000078886	-1.10434708400933	0.844257671203881	0.260089412805452
ENSMUSG00000101645	1.05384384826729	-0.118192358770554	-0.935651489496731
ENSMUSG00000024163	0.978547339403222	-1.02015390893656	0.0416065695333407
ENSMUSG00000020741	1.13453673661155	-0.753332322254712	-0.381204414356834
ENSMUSG00000028234	-1.05287736933535	0.937032077035481	0.115845292299869
ENSMUSG00000034235	1.04032816403468	-0.954085714731324	-0.0862424493033636
ENSMUSG00000079013	-0.980475648717885	-0.0379672747298788	1.01844292344776
ENSMUSG00000061477	-1.04770909376463	0.944246317891417	0.103462775873214
ENSMUSG00000024791	-1.01402941761289	0.985353767593978	0.0286756500189153
ENSMUSG00000041341	1.14038310747017	-0.727178101399215	-0.413205006070962
ENSMUSG00000090958	1.06930109356429	-0.157229855143922	-0.912071238420357
ENSMUSG00000040212	-1.13494233317128	0.751670583744854	0.383271749426427
ENSMUSG00000051397	-1.12967364450231	0.771907082519605	0.35776656198271
ENSMUSG00000060636	-1.00073150837164	0.999266882781626	0.00146462559000979
ENSMUSG00000066364	-1.05647320184813	0.124630009882021	0.931843191966104
ENSMUSG00000028640	-1.11080258047403	0.828509730987523	0.282292849486509
ENSMUSG00000047419	1.06763000852865	-0.914767263303216	-0.152862745225434
ENSMUSG00000041528	1.12117784535478	-0.799796320795035	-0.321381524559743
ENSMUSG00000029061	-1.10553243650886	0.264064774077061	0.841467662431792
ENSMUSG00000079243	1.01701910779787	-0.0349548043920716	-0.982064303405805
ENSMUSG00000003226	1.10941823060331	-0.83200569336162	-0.277412537241686
ENSMUSG00000058558	-1.07775315071323	0.897814048457127	0.179939102256104
ENSMUSG00000041741	1.02666126803586	-0.0556462662094499	-0.971015001826408
ENSMUSG00000027015	-1.00619885567115	0.012515187225926	0.993683668445227
ENSMUSG00000051910	1.07179097367844	-0.907981607994083	-0.163809365684349
ENSMUSG00000041797	1.01331385560415	-0.986131924575094	-0.0271819310290617
ENSMUSG00000029683	-0.843892390161359	1.10450331750401	-0.260610927342646
ENSMUSG00000040797	-1.00515570544948	0.994763291204763	0.0103924142447112
ENSMUSG00000020196	1.15464193216759	-0.587396002570707	-0.567245929596892
ENSMUSG00000060962	-1.14695763990671	0.457866843087943	0.689090796818764
ENSMUSG00000015750	1.13495354231714	-0.751624382020985	-0.383329160296153
ENSMUSG00000031273	1.00174570136609	-0.0035005933687365	-0.998245107997348
ENSMUSG00000019932	-1.10391342904884	0.258645692102457	0.845267736946387
ENSMUSG00000022483	-1.15156858659713	0.502181692991071	0.649386893606054
ENSMUSG00000067288	-1.13383839144659	0.75614888832295	0.377689503123639
ENSMUSG00000002343	1.12996520199529	-0.359108897699229	-0.770856304296061
ENSMUSG00000070436	-1.14502512799635	0.701694962925865	0.443330165070482
ENSMUSG00000079641	-0.966187464159197	1.0306896945156	-0.0645022303564087
ENSMUSG00000046330	-1.05575089166493	0.932897100885036	0.122853790779899
ENSMUSG00000025794	-1.08035349725365	0.8932025844078	0.187150912845849
ENSMUSG00000027678	0.905508650419284	-1.07327069325474	0.167762042835461
ENSMUSG00000058427	-1.15054332932199	0.490492330419076	0.660050998902915
ENSMUSG00000029009	0.934903782982867	-1.05436431036093	0.119460527378062
ENSMUSG00000034525	1.14004298808264	-0.728849983276441	-0.411193004806194
ENSMUSG00000052934	1.0708368699207	-0.909559181890998	-0.161277688029706
ENSMUSG00000031230	-1.07307477175129	0.905837941890915	0.167236829860376
ENSMUSG00000021469	-1.11698520559315	0.811984294700915	0.305000910892233
ENSMUSG00000043557	-1.09124156066656	0.218674466383271	0.872567094283294
ENSMUSG00000020576	1.13697445683137	-0.743034681518744	-0.393939775312622
ENSMUSG00000045790	1.11175739598467	-0.826057563477842	-0.285699832506825
ENSMUSG00000027524	-0.773382295438155	1.12926092142867	-0.355878625990509
ENSMUSG00000022840	0.767850802766896	0.362937275765223	-1.13078807853211
ENSMUSG00000026574	-0.705286519405956	1.14443123268449	-0.439144713278537
ENSMUSG00000034055	1.01600198973014	-0.983190396733732	-0.0328115929964064
ENSMUSG00000025362	-0.973501709733417	1.02454339466211	-0.0510416849286927
ENSMUSG00000021643	-1.15111090097333	0.654344854883987	0.496766046089336
ENSMUSG00000041841	-1.05221660083858	0.937970132457384	0.1142464683812
ENSMUSG00000033209	1.04937314471667	-0.941953875607208	-0.107419269109459
ENSMUSG00000021273	-1.15462701320698	0.588598243177351	0.566028770029631
ENSMUSG00000036745	1.12079771442135	-0.319859125542667	-0.800938588878679
ENSMUSG00000060913	-1.10327665667674	0.846740792110113	0.256535864566622
ENSMUSG00000039452	-1.15220577424924	0.641802128673016	0.510403645576223
ENSMUSG00000074476	-1.00354138416157	0.996420586153662	0.0071207980079117
ENSMUSG00000002769	-1.13812672358868	0.400241944936259	0.737884778652422
ENSMUSG00000047036	1.14239797102215	-0.716784550912844	-0.425613420109309
ENSMUSG00000056328	-1.07900161036413	0.183387559677608	0.895614050686519
ENSMUSG00000032911	1.13561629302487	-0.386750900696809	-0.748865392328061
ENSMUSG00000028347	-1.09691815856867	0.860833718222474	0.2360844403462
ENSMUSG00000041949	1.13543032040609	-0.749645066009915	-0.385785254396176
ENSMUSG00000014303	-0.9547204214697	1.03983837708581	-0.0851179556161111
ENSMUSG00000034892	-1.08580396488145	0.883155288649188	0.202648676232264
ENSMUSG00000030672	-1.14777702439524	0.464545351904846	0.683231672490391
ENSMUSG00000029414	-1.1009133925317	0.852105957177031	0.248807435354667
ENSMUSG00000073403	-1.13408658843315	0.755154185586647	0.378932402846504
ENSMUSG00000022986	-0.76767304989298	1.13083623468606	-0.363163184793084
ENSMUSG00000035948	1.0823061511159	-0.192641890023665	-0.889664261092237
ENSMUSG00000021277	1.11561287495729	-0.299822067947953	-0.815790807009339
ENSMUSG00000032068	-0.959303458475316	1.03625091709008	-0.0769474586147622
ENSMUSG00000029587	1.07168786735506	-0.908152725170526	-0.163535142184531
ENSMUSG00000020216	-1.09577507421636	0.863256749373102	0.232518324843257
ENSMUSG00000029720	1.14430190737268	-0.706053375574196	-0.438248531798487
ENSMUSG00000017724	-1.14835755289376	0.678850635290997	0.469506917602769
ENSMUSG00000024011	-0.8532385305915	-0.247167056497401	1.1004055870889
ENSMUSG00000034126	1.15420544052867	-0.606383273375707	-0.547822167152967
ENSMUSG00000001504	-1.15401232653176	0.542485696010095	0.61152663052167
ENSMUSG00000031385	1.11014615318586	-0.830176037182201	-0.279970116003655
ENSMUSG00000004347	-1.09251515844412	0.869998172023401	0.222516986420721
ENSMUSG00000019984	1.15323757111435	-0.526296539703969	-0.626941031410377
ENSMUSG00000035181	1.15284278112741	-0.63312360834936	-0.519719172778051
ENSMUSG00000037601	-1.12674199437143	0.782093100755339	0.344648893616089
ENSMUSG00000025266	1.14354103749223	-0.71046234142644	-0.43307869606579
ENSMUSG00000043456	1.00757304755099	-0.0153221797475916	-0.992250867803397
ENSMUSG00000041219	-0.988975445694935	1.01067148456356	-0.0216960388686269
ENSMUSG00000017588	-1.15439142849276	0.554058679716751	0.600332748776014
ENSMUSG00000026039	-0.842397567251835	1.10513939070824	-0.26274182345641
ENSMUSG00000024378	-0.946654163985665	1.04593901022735	-0.0992848462416858
ENSMUSG00000092329	1.14774801789739	-0.464302728224835	-0.683445289672551
ENSMUSG00000024066	1.09950528655105	-0.855229473222934	-0.244275813328116
ENSMUSG00000060935	-1.13549901413291	0.749357578686075	0.386141435446833
ENSMUSG00000056900	1.13975695298857	-0.409517739137364	-0.730239213851209
ENSMUSG00000020897	-0.654932098545884	1.15105451429702	-0.496122415751134
ENSMUSG00000005220	-1.11909332097447	0.805966229947023	0.313127091027448
ENSMUSG00000078684	1.13914545063373	-0.405985648427054	-0.733159802206675
ENSMUSG00000037999	1.10221300163397	-0.253037927713772	-0.849175073920193
ENSMUSG00000022033	-0.168734494755889	1.07363288546996	-0.904898390714072
ENSMUSG00000009927	-1.11372747275003	0.820887101498967	0.292840371251064
ENSMUSG00000061816	-1.14972035196668	0.482084456071258	0.667635895895425
ENSMUSG00000004098	1.12851242835286	-0.776022061965579	-0.352490366387273
ENSMUSG00000027962	-1.05366456902847	0.935908355655702	0.117756213372769
ENSMUSG00000038718	1.15428954943346	-0.603822987766534	-0.550466561666921
ENSMUSG00000104063	0.845240507962561	-1.10392515105336	0.258684643090793
ENSMUSG00000040564	-0.741728895437946	1.13727079180434	-0.395541896366398
ENSMUSG00000051278	1.13566074853035	-0.386982376804308	-0.748678371726046
ENSMUSG00000090733	-1.15279007627967	0.518894777067973	0.6338952992117
ENSMUSG00000006576	1.04500944240614	-0.0971032062063638	-0.947906236199786
ENSMUSG00000098428	1.15276708769895	-0.518538655237244	-0.634228432461705
ENSMUSG00000027878	1.12577972771321	-0.785297155783996	-0.340482571929214
ENSMUSG00000034394	-1.11051242647845	0.829248207607132	0.281264218871323
ENSMUSG00000026971	-1.13955809765648	0.408361867124566	0.731196230531915
ENSMUSG00000035969	1.07318450552847	-0.905653579402791	-0.167530926125674
ENSMUSG00000019848	-1.03167106130615	0.964991534673486	0.0666795266326607
ENSMUSG00000039414	1.14330101457176	-0.711818594093758	-0.431482420478008
ENSMUSG00000002831	1.05271871957705	-0.11546098659993	-0.937257732977125
ENSMUSG00000028936	-1.01913123533361	0.979702452934518	0.0394287823990957
ENSMUSG00000027985	-1.09064662999001	0.21689151633875	0.873755113651257
ENSMUSG00000042029	1.13515540054681	-0.750789769900531	-0.384365630646281
ENSMUSG00000030303	-1.02128488287536	0.977261012658003	0.0440238702173595
ENSMUSG00000038319	0.834154696429056	0.274398939751308	-1.10855363618036
ENSMUSG00000042045	-1.0585336264444	0.92880394699683	0.129729679447574
ENSMUSG00000069272	-0.986633014523609	1.01285136748684	-0.0262183529632252
ENSMUSG00000022479	-1.15462871883089	0.588467441420319	0.566161277410568
ENSMUSG00000053965	0.991382439466589	0.0170179025163075	-1.0084003419829
ENSMUSG00000005871	1.15028297747221	-0.487752680509534	-0.662530296962668
ENSMUSG00000092586	-1.14814973347659	0.467706910387599	0.680442823088992
ENSMUSG00000025105	-1.13999507130704	0.410911307315708	0.729083763991328
ENSMUSG00000042306	-1.1546980546941	0.575274933749711	0.579423120944386
ENSMUSG00000036568	1.10880324777137	-0.833536928529771	-0.275266319241599
ENSMUSG00000039298	-1.15089482834635	0.656569671071176	0.494325157275169
ENSMUSG00000018893	-1.14998959724769	0.484756532535789	0.665233064711897
ENSMUSG00000102697	1.03202657234333	-0.9645563336966	-0.0674702386467308
ENSMUSG00000031907	-1.13263790152	0.371771943509104	0.760865958010895
ENSMUSG00000015944	1.15287075425491	-0.520161333485775	-0.632709420769133
ENSMUSG00000033039	1.15467362621852	-0.584164161535581	-0.570509464682935
ENSMUSG00000027668	0.988312272556739	-1.01129164940361	0.0229793768468618
ENSMUSG00000024451	1.09507880675767	-0.864717279723713	-0.230361527033956
ENSMUSG00000003355	-1.10598021747742	0.84040238911561	0.265577828361809
ENSMUSG00000071019	-1.1234171651595	0.330515146754358	0.79290201840514
ENSMUSG00000047501	-1.08123319483935	0.891616716768829	0.18961647807052
ENSMUSG00000025202	-1.15354958797548	0.532137241846082	0.621412346129398
ENSMUSG00000029577	1.06565783685157	-0.917900380712489	-0.147757456139083
ENSMUSG00000040537	1.15050260815648	-0.490058514073144	-0.660444094083336
ENSMUSG00000036529	1.12701441175896	-0.781174122901112	-0.345840288857847
ENSMUSG00000026413	-0.885678983378674	1.08446208621122	-0.198783102832543
ENSMUSG00000025747	-0.855646817223277	1.0993153245211	-0.243668507297823
ENSMUSG00000034684	1.101079333565	-0.851734331238968	-0.249345002326026
