Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007605~sensory perception of sound	4	5.714285714285714	0.010355526811905711	COCH, ICAM1, ATP6V0A4, COL11A1	60	138	18082	8.735265700483092	0.9987081528965167	0.45376084361464564	14.36407923272547
GOTERM_BP_DIRECT	GO:0034103~regulation of tissue remodeling	2	2.857142857142857	0.01298898507813476	GPNMB, THBS4	60	4	18082	150.68333333333334	0.9997646264826667	0.5015214597641924	17.6966178566467
GOTERM_BP_DIRECT	GO:0003151~outflow tract morphogenesis	3	4.285714285714286	0.013434085873863787	MEF2C, SEMA3C, THBS1	60	54	18082	16.742592592592594	0.9998235660917426	0.485630104593488	18.247778120761936
GOTERM_BP_DIRECT	GO:0071560~cellular response to transforming growth factor beta stimulus	3	4.285714285714286	0.016931793832243833	NOX4, MEF2C, DAB2	60	61	18082	14.821311475409837	0.9999817630272608	0.5413339186946262	22.46061074257385
GOTERM_BP_DIRECT	GO:0009612~response to mechanical stimulus	3	4.285714285714286	0.017994976363333956	TNC, THBS1, PIEZO2	60	63	18082	14.350793650793651	0.9999908660132572	0.53863565856604	23.700463509190584
GOTERM_BP_DIRECT	GO:0071300~cellular response to retinoic acid	3	4.285714285714286	0.019085800229244457	MEF2C, SERPINF1, TNC	60	65	18082	13.90923076923077	0.9999955102443302	0.5368049397311048	24.953310596765654
GOTERM_BP_DIRECT	GO:0071636~positive regulation of transforming growth factor beta production	2	2.857142857142857	0.019421137820133307	PTGS2, THBS1	60	6	18082	100.45555555555555	0.9999963914323476	0.5215426543764643	25.334583195161496
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	3	4.285714285714286	0.020203873019287243	FLT4, F3, THBS4	60	67	18082	13.49402985074627	0.9999978336727483	0.5154729769947943	26.217518355443424
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	4	5.714285714285714	0.022222231027413126	DAB2, C3, FLT4, GPNMB	60	184	18082	6.551449275362319	0.9999994199552863	0.5303642706068243	28.449518993958545
GOTERM_BP_DIRECT	GO:0042493~response to drug	5	7.142857142857142	0.024639813554355086	ICAM1, PTGS2, UTS2R, LOX, THBS1	60	339	18082	4.444936086529006	0.9999998807522099	0.5493674929805641	31.04006939674481
GOTERM_BP_DIRECT	GO:0019800~peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan	2	2.857142857142857	0.025812079417649358	SPOCK3, SPOCK2	60	8	18082	75.34166666666667	0.9999999447017972	0.5487524984403354	32.26445687406421
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	4	5.714285714285714	0.028624845277648896	DAB2, SEMA3C, GPNMB, THBS1	60	203	18082	5.938259441707718	0.9999999912845997	0.569820783163349	35.12007261997029
GOTERM_BP_DIRECT	GO:0044406~adhesion of symbiont to host	2	2.857142857142857	0.028992177199881876	ICAM1, GBP6	60	9	18082	66.97037037037036	0.9999999931557845	0.55841524370396	35.484596023326596
GOTERM_BP_DIRECT	GO:0051926~negative regulation of calcium ion transport	2	2.857142857142857	0.028992177199881876	ICAM1, PTGS2	60	9	18082	66.97037037037036	0.9999999931557845	0.55841524370396	35.484596023326596
GOTERM_BP_DIRECT	GO:0003417~growth plate cartilage development	2	2.857142857142857	0.028992177199881876	COMP, THBS1	60	9	18082	66.97037037037036	0.9999999931557845	0.55841524370396	35.484596023326596
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	3	4.285714285714286	0.030753734493629406	C3, F3, MMRN1	60	84	18082	10.76309523809524	0.99999999785507	0.5646797395327702	37.20628799458302
GOTERM_BP_DIRECT	GO:0016485~protein processing	3	4.285714285714286	0.03211181218019718	AEBP1, F3, CPZ	60	86	18082	10.51279069767442	0.9999999991244192	0.5657979701017506	38.50426657539578
GOTERM_BP_DIRECT	GO:0007399~nervous system development	5	7.142857142857142	0.034494871242392346	MEF2C, NRP2, MDGA1, SEMA3C, THBS4	60	377	18082	3.9969053934571175	0.999999999818791	0.5779979015784471	40.72156532437694
GOTERM_BP_DIRECT	GO:0030307~positive regulation of cell growth	3	4.285714285714286	0.03489767106217789	FLT4, AVPR1A, UTS2R	60	90	18082	10.045555555555557	0.9999999998612032	0.5685773526140003	41.08889589954933
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	4	5.714285714285714	0.03796689455198043	PTGS2, PRG4, TNC, ADAM33	60	227	18082	5.310425844346549	0.9999999999818691	0.5865983756694068	43.81891181787797
GOTERM_BP_DIRECT	GO:0051897~positive regulation of protein kinase B signaling	3	4.285714285714286	0.03998932305193165	NOX4, F3, THBS1	60	97	18082	9.320618556701032	0.999999999995275	0.5931238632716754	45.55281472552404
GOTERM_BP_DIRECT	GO:0006508~proteolysis	6	8.571428571428571	0.04094957232582673	NRIP3, AEBP1, ADAM33, CPXM2, DPP4, CPZ	60	582	18082	3.106872852233677	0.9999999999975072	0.5895854555372471	46.35847446094468
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	7	10.0	0.04107446079676072	MEF2C, NRP2, DAB2, EYA2, MDGA1, SFRP4, SEMA3C	60	780	18082	2.7045726495726496	0.9999999999977063	0.5787561186566764	46.46243613393847
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	4	5.714285714285714	0.043155431359531794	NRP2, PTGS2, FLT4, LEPR	60	239	18082	5.043793584379358	0.9999999999994277	0.585593435132554	48.167289648562175
GOTERM_BP_DIRECT	GO:0006518~peptide metabolic process	2	2.857142857142857	0.04474022451062608	AEBP1, CPZ	60	14	18082	43.05238095238095	0.9999999999998016	0.5878267774830457	49.431525657981666
GOTERM_BP_DIRECT	GO:0007588~excretion	2	2.857142857142857	0.04785956958159836	DAB2, ATP6V0A4	60	15	18082	40.18222222222222	0.9999999999999755	0.6021638742497555	51.836324837615486
GOTERM_BP_DIRECT	GO:0071498~cellular response to fluid shear stress	2	2.857142857142857	0.04785956958159836	MEF2C, PTGS2	60	15	18082	40.18222222222222	0.9999999999999755	0.6021638742497555	51.836324837615486
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	8	11.428571428571429	0.049244001885653574	MEF2C, NRP2, DAB2, EYA2, MDGA1, SFRP4, SEMA3C, MKX	60	1029	18082	2.3429867184969226	0.9999999999999903	0.6022557130299345	52.86906750027923
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	3	4.285714285714286	0.05259232481380517	MEF2C, TNC, GPNMB	60	113	18082	8.000884955752213	0.999999999999999	0.6167078255187228	55.28203937074907
GOTERM_BP_DIRECT	GO:0030198~extracellular matrix organization	3	4.285714285714286	0.05342184106589827	FBLN1, SPOCK2, COMP	60	114	18082	7.930701754385965	0.9999999999999994	0.6125497404522063	55.8617535918919
GOTERM_BP_DIRECT	GO:0007507~heart development	4	5.714285714285714	0.0535412898193672	MEF2C, NRP2, SEMA3C, LOX	60	261	18082	4.618646232439335	0.9999999999999994	0.6036026398108126	55.94465150784757
GOTERM_BP_DIRECT	GO:0014902~myotube differentiation	2	2.857142857142857	0.05406824947393721	MEF2C, AVPR1A	60	17	18082	35.45490196078431	0.9999999999999997	0.5977721328107749	56.308632873824834
GOTERM_BP_DIRECT	GO:0001764~neuron migration	3	4.285714285714286	0.06196849362243969	MEF2C, NRP2, MDGA1	60	124	18082	7.291129032258065	1.0	0.640107021214549	61.44000472846116
GOTERM_BP_DIRECT	GO:0010596~negative regulation of endothelial cell migration	2	2.857142857142857	0.06330671613924724	SERPINF1, THBS1	60	20	18082	30.136666666666663	1.0	0.6391429566736916	62.251399348590674
GOTERM_BP_DIRECT	GO:0048266~behavioral response to pain	2	2.857142857142857	0.06636644948868912	THBS1, THBS4	60	21	18082	28.701587301587303	1.0	0.648232277203279	64.0471284026839
GOTERM_BP_DIRECT	GO:0030511~positive regulation of transforming growth factor beta receptor signaling pathway	2	2.857142857142857	0.07548681843314203	DAB2, THBS1	60	24	18082	25.113888888888887	1.0	0.6885036764738873	68.93833580678665
GOTERM_BP_DIRECT	GO:0034612~response to tumor necrosis factor	2	2.857142857142857	0.07850743410020715	PTGS2, AFF3	60	25	18082	24.109333333333332	1.0	0.6949825983879054	70.41628222858573
GOTERM_BP_DIRECT	GO:0050919~negative chemotaxis	2	2.857142857142857	0.08151834739972916	NRP2, SEMA3C	60	26	18082	23.18205128205128	1.0	0.7010483932054027	71.82398261188621
GOTERM_BP_DIRECT	GO:0048545~response to steroid hormone	2	2.857142857142857	0.08151834739972916	DAB2, LOX	60	26	18082	23.18205128205128	1.0	0.7010483932054027	71.82398261188621
GOTERM_BP_DIRECT	GO:0002092~positive regulation of receptor internalization	2	2.857142857142857	0.08451958895308825	DAB2, SFRP4	60	27	18082	22.323456790123455	1.0	0.7067382890361142	73.16477208981419
GOTERM_BP_DIRECT	GO:0007411~axon guidance	3	4.285714285714286	0.0851452050324614	NRP2, NFASC, SEMA3C	60	149	18082	6.06778523489933	1.0	0.7017681980321575	73.43665837496837
GOTERM_BP_DIRECT	GO:0002040~sprouting angiogenesis	2	2.857142857142857	0.09049317887473453	FLT4, THBS1	60	29	18082	20.78390804597701	1.0	0.7171186280424686	75.65817550838148
GOTERM_BP_DIRECT	GO:0045777~positive regulation of blood pressure	2	2.857142857142857	0.09642844700972224	AVPR1A, UTS2R	60	31	18082	19.44301075268817	1.0	0.733488656684356	77.92014252873061
GOTERM_BP_DIRECT	GO:2000379~positive regulation of reactive oxygen species metabolic process	2	2.857142857142857	0.09642844700972224	NOX4, THBS1	60	31	18082	19.44301075268817	1.0	0.733488656684356	77.92014252873061
